"","id","datetime","user","text","date","hour"
"1942","338510794692108288",2013-05-26 00:23:00,"metagenomics","[PubMed] Specific dietary preferences are linked to differing gut microbial metabolic activity in response to ... http://1.usa.gov/1792zpA",2013-05-26,0
"1943","338649313448169472",2013-05-26 09:34:00,"RogerDJones1","Qmedicus: Immunology is out! http://paper.li/RogerDJones1/1317832212 ▸ Top stories today via @humanimmunenews @juliannejtaylor @metagenomics",2013-05-26,9
"1944","338680723064111104",2013-05-26 11:39:00,"XiaoyunS","RT @genetics_blog: OTU Analysis Using #Metagenomics #NGS Data http://www.plosone.org/article/info:doi/10.1371/journal.pone.0049785",2013-05-26,11
"1945","338760228956934144",2013-05-26 16:55:00,"juliannejtaylor","RT @RogerDJones1: Qmedicus: Immunology is out! http://paper.li/RogerDJones1/1317832212 ▸ Top stories today via @humanimmunenews @juliannejtaylor @metagenomics",2013-05-26,16
"1946","338905019598376960",2013-05-27 02:30:00,"metagenomics","#microbiome Breast Milk: Fights Off Infection While Feeding Babies - Huffington Post Canada (blog) http://ow.ly/2xbyvk",2013-05-27,2
"1947","338997865546395648",2013-05-27 08:39:00,"metagenomics","#IBD La Peer Health Systems Announces Launch of a New Inflammatory Bowel ... - PR Web (press release) http://ow.ly/2xbW56",2013-05-27,8
"1948","339041816227745792",2013-05-27 11:34:00,"metagenomics","#microecology Insects as Sustainable Food and Feed Source - http://ThePigSite.com http://ow.ly/2xcaZ7",2013-05-27,11
"1949","339087787515060224",2013-05-27 14:36:00,"metagenomics","#microbiome Free Video B-Roll available via CNW - Canadian Innovation spawns first-of-its ... - Canada NewsWire (p... http://ow.ly/2xcphO",2013-05-27,14
"1950","339107715492225024",2013-05-27 15:55:00,"azizrk","@gilbertjacka does anybody call 16SRNA analysis in a microbial community metagenomics (when they only sequence is 16S genes)?",2013-05-27,15
"1951","339116763780354048",2013-05-27 16:31:00,"metagenomics","#IBD Gutsy Walkers Take on Inflammatory Bowel Disease One Step at a Time - NorthumberlandView.ca http://ow.ly/2xcxzY",2013-05-27,16
"1952","339131569287618560",2013-05-27 17:30:00,"metagenomics","#microecology GETTING TO KNOW OUR MICROBIAL ROOMMATES - http://WRAL.com http://ow.ly/2xcBP3",2013-05-27,17
"1953","339131569488928768",2013-05-27 17:30:00,"metagenomics","#microbiome GETTING TO KNOW OUR MICROBIAL ROOMMATES - http://WRAL.com http://ow.ly/2xcBP2",2013-05-27,17
"1954","339209494158508032",2013-05-27 22:40:00,"metagenomics","#microecology Mapping the Great Indoors - New York Times - Mapping the Great IndoorsNew York TimesThey want to kno... http://ow.ly/2xcGxA",2013-05-27,22
"1955","339209494229815296",2013-05-27 22:40:00,"metagenomics","#microbiome Mapping the Great Indoors - New York Times - Mapping the Great IndoorsNew York TimesWe leave bacteria ... http://ow.ly/2xcGxz",2013-05-27,22
"1956","339209495114809344",2013-05-27 22:40:00,"metagenomics","#IBD HEALTH MATTERS: Learning to live with inflammatory bowel disease - Packet Online http://ow.ly/2xcGxs",2013-05-27,22
"1957","339289467175198720",2013-05-28 03:58:00,"pathogenomenick","Date for diary: Advanced level metagenomics (WGS) analysis course in Lisbon, June 27th and 28th taught by me and Chris Quince and others",2013-05-28,3
"1958","339289692199596032",2013-05-28 03:59:00,"MikeyJ","RT @pathogenomenick: Date for diary: Advanced level metagenomics (WGS) analysis course in Lisbon, June 27th and 28th taught by me and Chris Quince and others",2013-05-28,3
"1959","339293217730211840",2013-05-28 04:13:00,"Bacterioskeptic","RT @pathogenomenick: Date for diary: Advanced level metagenomics (WGS) analysis course in Lisbon, June 27th and 28th taught by me and Chris Quince and others",2013-05-28,4
"1960","339295474462887936",2013-05-28 04:21:00,"abremges","RT @pathogenomenick: Date for diary: Advanced level metagenomics (WGS) analysis course in Lisbon, June 27th and 28th taught by me and Chris Quince and others",2013-05-28,4
"1961","339308621982732288",2013-05-28 05:14:00,"sherinakamal","Meet gary. Our trainer for today's work.. He is so great on metagenomics.Expert in this field..… http://instagram.com/p/Z2ZXH5CpbY/",2013-05-28,5
"1962","339339359042023424",2013-05-28 07:16:00,"DrKhouryCDC","Metagenomics:culture-independent approach for identifying pathogens during diarrheal dis outbreaks @JAMA_current   http://jama.jamanetwork.com/article.aspx?articleid=1677374",2013-05-28,7
"1963","339343265780338688",2013-05-28 07:31:00,"metagenomics","#microbiome /REPEAT -- Free Video B-Roll available via CNW - Canadian Innovation spawns ... - Canada NewsWire (pre... http://ow.ly/2xdfQ9",2013-05-28,7
"1964","339352056584355840",2013-05-28 08:06:00,"druvus","RT @pathogenomenick: Date for diary: Advanced level metagenomics (WGS) analysis course in Lisbon, June 27th and 28th taught by me and Chris Quince and others",2013-05-28,8
"1965","339352355109752832",2013-05-28 08:08:00,"SahaSurya","Maybe useful: Tools for #Metagenomics with 16S/ITS and Whole Genome Shotgun Sequences http://www.slideshare.net/suryasaha/surya-saha-metagenomics-tools #microbiome #sorryifimissedu",2013-05-28,8
"1966","339353379769810944",2013-05-28 08:12:00,"MikeyJ","RT @SahaSurya: Maybe useful: Tools for #Metagenomics with 16S/ITS and Whole Genome Shotgun Sequences http://www.slideshare.net/suryasaha/surya-saha-metagenomics-tools #microbiome #sorryifimissedu",2013-05-28,8
"1967","339356057681948672",2013-05-28 08:22:00,"sherinakamal","so tired with the metagenomics protocol for today, only doing the sample preparation and cleaning up dna.. huh",2013-05-28,8
"1968","339360819936636928",2013-05-28 08:41:00,"metagenomics","#microbiota Topographic diversity of fungal and bacterial communities in human skin : Nature : Nature Publishing G... http://ow.ly/2xdmCS",2013-05-28,8
"1969","339373668494880768",2013-05-28 09:32:00,"metagenomics","#microecology Michael Pollan on the Links - Yale Environment 360 http://ow.ly/2xdsvg",2013-05-28,9
"1970","339373669224697856",2013-05-28 09:32:00,"metagenomics","#microbiome Michael Pollan on the Links - Yale Environment 360 http://ow.ly/2xdsvf",2013-05-28,9
"1971","339380643140079616",2013-05-28 10:00:00,"genetics_blog","IMSA: Integrated #Metagenomics Sequence Analysis for Identification of Exogenous Reads in a Host Genomic Background http://www.plosone.org/article/info:doi/10.1371/journal.pone.0064546#close",2013-05-28,10
"1972","339381567208165376",2013-05-28 10:04:00,"TheVoors","RT @mjpallen: Variola Virus in a 300-Year-Old Siberian Mummy — NEJM  Detected by PCR; pity they didn't do genomics/metagenomics http://t.co/kfDNPFmT",2013-05-28,10
"1973","339393181659578368",2013-05-28 10:50:00,"cdtiwari","RT @genetics_blog: IMSA: Integrated #Metagenomics Sequence Analysis for Identification of Exogenous Reads in a Host Genomic Background http://t.co/rim9otujdg",2013-05-28,10
"1974","339404986553356288",2013-05-28 11:37:00,"metagenomics","#microecology Locusts lead to a fat chance-discovery - The Australian http://ow.ly/2xdDc2",2013-05-28,11
"1975","339406160073461760",2013-05-28 11:41:00,"sjackman","RT @pathogenomenick: Date for diary: Advanced level metagenomics (WGS) analysis course in Lisbon, June 27th and 28th taught by me and Chris Quince and others",2013-05-28,11
"1976","339419847404441600",2013-05-28 12:36:00,"metagenomics","#microecology Bacterial Encounters at the Salton Sea - Scientific American (blog) http://ow.ly/2xdJ0c",2013-05-28,12
"1977","339436695462240256",2013-05-28 13:43:00,"BioMickWatson","@tjsharpton @SahaSurya @MikeyJ low coverage, small contigs from WGS metagenomics i) assign taxon, ii) compare across samples",2013-05-28,13
"1978","339459698354950144",2013-05-28 15:14:00,"_zoonotica_","Wd also have been nice if they could analyse metagenomics before addition of NO3 as well as after #microtwjc",2013-05-28,15
"1979","339479890745241600",2013-05-28 16:34:00,"metagenomics","#microbiota Many New Botanicals Being Explored For Their Potential In Helping To Maintain ... - Food Processing http://ow.ly/2xe5bQ",2013-05-28,16
"1980","339479891181453312",2013-05-28 16:34:00,"metagenomics","#microbiome Many New Botanicals Being Explored For Their Potential In Helping To Maintain ... - Food Processing http://ow.ly/2xe5bP",2013-05-28,16
"1981","339479891298889728",2013-05-28 16:34:00,"metagenomics","#microbiome Canadian innovation spawns first-of-its-kind heart health probiotic, a ... - Canada NewsWire (press re... http://ow.ly/2xe5bO",2013-05-28,16
"1982","339489271230640128",2013-05-28 17:12:00,"Pedro56058","RT @pathogenomenick: Date for diary: Advanced level metagenomics (WGS) analysis course in Lisbon, June 27th and 28th taught by me and Chris Quince and others",2013-05-28,17
"1983","339494729337143296",2013-05-28 17:33:00,"metagenomics","#sequencing What can the DNA in your poop teach us about ethics? - io9 http://ow.ly/2xeatN",2013-05-28,17
"1984","339509272591351808",2013-05-28 18:31:00,"metagenomics","#microbiome Free Video B-Roll available via CNW - Canadian innovation spawns first-of-its ... - Wall Street Journa... http://ow.ly/2xefeY",2013-05-28,18
"1985","339513345524772864",2013-05-28 18:47:00,"iamkarenwright","@metagenomics Buy those Lactobacillus reuteri beasts from Amazon! Will fix one's bad breath and, erm *cough* restore vaginal balance. Phew.",2013-05-28,18
"1986","339523909466607616",2013-05-28 19:29:00,"metagenomics","#microbiome Free Video B-Roll available via CNW - Canadian innovation spawns first-of-its ... - Canada NewsWire (p... http://ow.ly/2xejeN",2013-05-28,19
"1987","339552408768245760",2013-05-28 21:22:00,"metagenomics","#microecology City declares end to La Jolla poop problem - U-T San Diego http://ow.ly/2xexWC",2013-05-28,21
"1988","339577332585070592",2013-05-28 23:01:00,"byrnedhead","a micro-biome is like a tiny little biome!  it's so cute! #meta #genomics #metagenomics",2013-05-28,23
"1989","339583898243715072",2013-05-28 23:28:00,"metagenomics","#microbiota Evidence that probiotics alter brain function - Science a Gogo http://ow.ly/2xeDut",2013-05-28,23
"1990","339596760831885312",2013-05-29 00:19:00,"ScorpioCMI","Critical Materials Investment is out! http://paper.li/ScorpioCMI/1356664525 ▸ Top stories today via @metagenomics",2013-05-29,0
"1991","339605673333641216",2013-05-29 00:54:00,"metagenomics","[PubMed] Probiotic strategies for treatment of respiratory diseases. http://1.usa.gov/156yRgA",2013-05-29,0
"1992","339605674516443136",2013-05-29 00:54:00,"metagenomics","[PubMed] Genome sequences of rare, uncultured bacteria obtained by differential coverage binning of multiple m... http://1.usa.gov/156yToP",2013-05-29,0
"1993","339605675539853312",2013-05-29 00:54:00,"metagenomics","[PubMed] Galleria Mellonella as a Model Host to Study Gut Microbe Homeostasis and Brain Infection by the Human... http://1.usa.gov/156yToV",2013-05-29,0
"1994","339660463749074944",2013-05-29 04:32:00,"metagenomics","#microbiome In Print: Last Week's Clinical Sequencing Papers of Note - GenomeWeb http://ow.ly/2xeTYB",2013-05-29,4
"1995","339675764343595008",2013-05-29 05:33:00,"metagenomics","#microecology Examining the Millions of Germs Living in Our Homes - New York Times (blog) http://ow.ly/2xeYlH",2013-05-29,5
"1996","339690975649726464",2013-05-29 06:33:00,"metagenomics","#microbiome /REPEAT -- Free Video B-Roll available via CNW - Canadian innovation spawns ... - Canada NewsWire (pre... http://ow.ly/2xf30H",2013-05-29,6
"1997","339705751524241408",2013-05-29 07:32:00,"metagenomics","#microbiota Microbes at home in your gut may also be influencing your brain - Science News http://ow.ly/2xf7As",2013-05-29,7
"1998","339725502464004096",2013-05-29 08:50:00,"kejames","@DrJohnsonMD @Myrmecos I don't really think barcoding is of use in mixed microbial samples. Metagenomics much better in that case.",2013-05-29,8
"1999","339752291995377664",2013-05-29 10:37:00,"metagenomics","#microbiome Probing the mysteries of probiotics - CNN International http://ow.ly/2xfpha",2013-05-29,10
"2000","339756723491463168",2013-05-29 10:54:00,"MikeyJ","Metagenomics: bug soup with sea mines.",2013-05-29,10
"2001","339760727684419584",2013-05-29 11:10:00,"BioMickWatson","RT @MikeyJ: Metagenomics: bug soup with sea mines.",2013-05-29,11
"2002","339776175591284736",2013-05-29 12:12:00,"UBC_GenEnt","A scientist has analyzed the metagenomics of his poop and made the results  available to the public: http://io9.com/what-can-poop-and-dna-teach-us-about-bioethics-510105771 via @io9",2013-05-29,12
"2003","339782423908851712",2013-05-29 12:36:00,"metagenomics","#microbiota Why DIY fecal transplants are a thing (and the FDA is only part of the reason) - PLoS Blogs (blog) http://ow.ly/2xfB5E",2013-05-29,12
"2004","339782423975976960",2013-05-29 12:36:00,"metagenomics","#microbiome Why DIY fecal transplants are a thing (and the FDA is only part of the reason) - PLoS Blogs (blog) http://ow.ly/2xfB5D",2013-05-29,12
"2005","339783834818203648",2013-05-29 12:42:00,"digitalbio","@liveinsymbiosis The room is packed.  Today, updates on sequencing technology, algorithms, workflows. Tomorrow: metagenomics, Fri: pathogens",2013-05-29,12
"2006","339796901341851648",2013-05-29 13:34:00,"metagenomics","#microecology Mir Centre for Peace Summer Institute: The Economics of Happiness - The Nelson Daily http://ow.ly/2xfGi7",2013-05-29,13
"2007","339826658611716096",2013-05-29 15:32:00,"metagenomics","#sequencing Gut microbes again linked to diabetes -- but geography matters - Los Angeles Times http://ow.ly/2xfSwN",2013-05-29,15
"2008","339827147441061888",2013-05-29 15:34:00,"philipcrobinson","Nice, via @Emmy2848 MT @metagenomics #microbiota Microbes at home in your gut may also be influencing your brain http://ow.ly/2xf7As",2013-05-29,15
"2009","339842291617374208",2013-05-29 16:34:00,"metagenomics","#sequencing Study of Gut Microbe Metagenomes Unearths Gene Clusters for Predicting ... - GenomeWeb http://ow.ly/2xfXfj",2013-05-29,16
"2010","339842292049387520",2013-05-29 16:34:00,"metagenomics","#microbiota Gut microbes again linked to diabetes -- but geography matters - Los Angeles Times http://ow.ly/2xfXfh",2013-05-29,16
"2011","339842292305244160",2013-05-29 16:34:00,"metagenomics","#microbiota Bacteria in food may affect brain function - iTech Post http://ow.ly/2xfXfi",2013-05-29,16
"2012","339842292489809920",2013-05-29 16:34:00,"metagenomics","#microbiome Gut microbes again linked to diabetes -- but geography matters - Los Angeles Times http://ow.ly/2xfXfg",2013-05-29,16
"2013","339850766938427392",2013-05-29 17:08:00,"JChrisPires","ID: Alternating wet and dry #irrigation for #plant #crop increases #soil #microbe #diversity #metagenomics #microbiome #IPG2013",2013-05-29,17
"2014","339851644118384640",2013-05-29 17:12:00,"SahaSurya","PM Maybe useful: Tools for #Metagenomics with 16S/ITS and Whole Genome Shotgun Sequences http://www.slideshare.net/suryasaha/surya-saha-metagenomics-tools #microbiome #sorryifimissedu",2013-05-29,17
"2015","339857182201896960",2013-05-29 17:34:00,"metagenomics","#microbiota Changing gut bacteria through diet affects brain function, says study - EarthSky (blog) http://ow.ly/2xg2t8",2013-05-29,17
"2016","339886158995668992",2013-05-29 19:29:00,"metagenomics","#microecology Mir Centre for Peace Summer Institute: The Economics of Happiness - The Boundary Sentinel http://ow.ly/2xgbdo",2013-05-29,19
"2017","339922084526424064",2013-05-29 21:51:00,"animesh1977","Further Steps in TANGO: improved taxonomic assignment in metagenomics http://bit.ly/11qbV7l",2013-05-29,21
"2018","339954601853857792",2013-05-30 00:01:00,"sherinakamal","Pcr tubes in a jar.. Not hearts in a jar. Hehe #research #dna #metagenomics http://instagram.com/p/Z6_OnqipVk/",2013-05-30,0
"2019","339970478678630400",2013-05-30 01:04:00,"metagenomics","[PubMed] Paneth cells and necrotizing enterocolitis: a novel hypothesis for disease pathogenesis. http://1.usa.gov/17w0UKJ",2013-05-30,1
"2020","339970479899152384",2013-05-30 01:04:00,"metagenomics","[PubMed] [Effect of periodontal therapy on the subgingival microbiota in preeclamptic patients]. http://1.usa.gov/15cdOt2",2013-05-30,1
"2021","339970481098747904",2013-05-30 01:04:00,"metagenomics","[PubMed] Metformin retards aging in C. elegans by altering microbial folate and methionine metabolism. http://1.usa.gov/15cdM4y",2013-05-30,1
"2022","340006148004519936",2013-05-30 03:25:00,"pathogenomenick","Would you like to learn some WGS-metagenomics analysis skills in Portugal at the end of June with me? Register at: http://gtpb.igc.gulbenkian.pt/bicourses/AWGSMD13/",2013-05-30,3
"2023","340006547113525248",2013-05-30 03:27:00,"razibkhan","RT @pathogenomenick: Would you like to learn some WGS-metagenomics analysis skills in Portugal at the end of June with me? Register at: http://t.co/kxIMp8mqLg",2013-05-30,3
"2024","340012173730394112",2013-05-30 03:49:00,"drchriscole","RT @pathogenomenick: Would you like to learn some WGS-metagenomics analysis skills in Portugal at the end of June with me? Register at: http://t.co/kxIMp8mqLg",2013-05-30,3
"2025","340020437549465600",2013-05-30 04:22:00,"ReflexionsULg","From the Petri dish to bioinformatics : the Targeted #Metagenomics of Microbial #Biodiversity http://ow.ly/lx61V",2013-05-30,4
"2026","340032929361170432",2013-05-30 05:12:00,"bergmanlab","RT @pathogenomenick: Would you like to learn some WGS-metagenomics analysis skills in Portugal at the end of June with me? Register at: http://t.co/kxIMp8mqLg",2013-05-30,5
"2027","340037677904707584",2013-05-30 05:31:00,"metagenomics","#metagenome Pulse Beat - Moneylife - Pulse BeatMoneylifeIn the first place, the role of genes in transmitting dise... http://ow.ly/2xgHNl",2013-05-30,5
"2028","340054934055698432",2013-05-30 06:39:00,"subsurface_life","RT @pathogenomenick: Would you like to learn some WGS-metagenomics analysis skills in Portugal at the end of June with me? Register at: http://t.co/kxIMp8mqLg",2013-05-30,6
"2029","340081460188954624",2013-05-30 08:25:00,"metagenomics","#microbiota Fecal Transplant Crackdown: FDA Moves To Regulate Infection-Fighting 'Stool ... - Huffington Post http://ow.ly/2xgUWc",2013-05-30,8
"2030","340086511745789952",2013-05-30 08:45:00,"phagebetty","Match!? Hindrance of fecal transplants by FDA and ""Free-floating anxiety"" http://ow.ly/lxggv @metagenomics @lancet",2013-05-30,8
"2031","340087404746653696",2013-05-30 08:48:00,"ctitusbrown","RT @pathogenomenick: Would you like to learn some WGS-metagenomics analysis skills in Portugal at the end of June with me? Register at: http://t.co/kxIMp8mqLg",2013-05-30,8
"2032","340100113601007616",2013-05-30 09:39:00,"metagenomics","#IBD Bowel disease 'increases melanoma risk' - GP online - Bowel disease &#39;increases melanoma risk&#39;GP onlin... http://ow.ly/2xgXvv",2013-05-30,9
"2033","340104015650119680",2013-05-30 09:54:00,"bioinformer","Day 2 of #SFAF getting ready to start - looking forward to P.Chain's talk on microbial forensics and metagenomics.",2013-05-30,9
"2034","340112925085798400",2013-05-30 10:30:00,"metagenomics","#microecology Environmental Technologies as Investment Opportunities - Packaging Europe http://ow.ly/2xh3Sn",2013-05-30,10
"2035","340112925186457600",2013-05-30 10:30:00,"metagenomics","#microbiome Study of Gut Microbe Metagenomes Unearths Gene Clusters for Predicting ... - GenomeWeb http://ow.ly/2xh3Sl",2013-05-30,10
"2036","340112925257777152",2013-05-30 10:30:00,"metagenomics","#microbiota An altered gut microbiota can predict diabetes - http://Phys.Org (press release) http://ow.ly/2xh3Sm",2013-05-30,10
"2037","340112925702373376",2013-05-30 10:30:00,"metagenomics","#metagenome An altered gut microbiota can predict diabetes - http://Phys.Org (press release) http://ow.ly/2xh3Sg",2013-05-30,10
"2038","340112925777870848",2013-05-30 10:30:00,"metagenomics","#metagenome Study suggests gut metagenome link to Type 2 diabetes - Medical Xpress http://ow.ly/2xh3Sf",2013-05-30,10
"2039","340115781943701504",2013-05-30 10:41:00,"Bacterioskeptic","Looks like the day will start before the coffee kicks in. More my thing today though - microbes / metagenomics #sfaf2013",2013-05-30,10
"2040","340128299122573312",2013-05-30 11:31:00,"metagenomics","#microecology Drinking the Bathwater - Southern Maryland Online http://ow.ly/2xh81j",2013-05-30,11
"2041","340128300070473728",2013-05-30 11:31:00,"metagenomics","#metagenome Altered Gut Microbiota Can Predict Diabetes - Bioscience Technology http://ow.ly/2xh81h",2013-05-30,11
"2042","340133549531357184",2013-05-30 11:52:00,"BetaScience","Ok, I gave up waiting, off to MGRAST FTP site to get the data. #mgrast #metagenomics",2013-05-30,11
"2043","340135209620103168",2013-05-30 11:58:00,"lbolanos68","@BetaScience Ok, I gave up waiting, off to MGRAST FTP site to get the data. #mgrast #metagenomics // @Mightyaubergine LOL",2013-05-30,11
"2044","340143291544768512",2013-05-30 12:30:00,"metagenomics","#IBD Alberta tourist diagnosed with rare Zika virus after trip to Thailand - globalnews.ca http://ow.ly/2xhcjs",2013-05-30,12
"2045","340143291729334272",2013-05-30 12:30:00,"metagenomics","#sequencing This Week in Nature - GenomeWeb (blog) - This Week in NatureGenomeWeb (blog)The scientists discovered ... http://ow.ly/2xhcju",2013-05-30,12
"2046","340166455062577152",2013-05-30 14:02:00,"BlueSEQ","MT: Learn some WGS-metagenomics analysis skills in Portugal at the end of June with @pathogenomenick. Register at: http://gtpb.igc.gulbenkian.pt/bicourses/AWGSMD13/",2013-05-30,14
"2047","340172024884391936",2013-05-30 14:25:00,"metagenomics","#microecology When Large Birds Disappear, Rainforests Suffer - Smithsonian (blog) http://ow.ly/2xhjYI",2013-05-30,14
"2048","340172250240143360",2013-05-30 14:25:00,"pathogenomenick","First hit in a negative metagenomics control: 99% to Proponiobacterium acnes :)",2013-05-30,14
"2049","340185900023701504",2013-05-30 15:20:00,"aphillippy","#SFAF2013 Edward Wack (MIT Lincoln Laboratory) talking about $1m DTRA metagenomics prize https://www.innocentive.com/ar/challenge/9933138",2013-05-30,15
"2050","340185985910444032",2013-05-30 15:20:00,"SahaSurya","RT @aphillippy: #SFAF2013 Edward Wack (MIT Lincoln Laboratory) talking about $1m DTRA metagenomics prize https://www.innocentive.com/ar/challenge/9933138",2013-05-30,15
"2051","340185990129909760",2013-05-30 15:20:00,"bioinformer","RT @aphillippy: #SFAF2013 Edward Wack (MIT Lincoln Laboratory) talking about $1m DTRA metagenomics prize https://www.innocentive.com/ar/challenge/9933138",2013-05-30,15
"2052","340186442946973696",2013-05-30 15:22:00,"Bacterioskeptic","RT @aphillippy: #SFAF2013 Edward Wack (MIT Lincoln Laboratory) talking about $1m DTRA metagenomics prize https://www.innocentive.com/ar/challenge/9933138",2013-05-30,15
"2053","340194410287480832",2013-05-30 15:54:00,"SahaSurya","#SFAF2013 JP: Nice setup at Alkek Center for #Metagenomics and #Microbiome Research http://www.bcm.edu/molvir/cmmr/",2013-05-30,15
"2054","340197057908330496",2013-05-30 16:04:00,"SahaSurya","#SFAF2013 JP: Developing mock community of enteroviruses for viral #metagenomics // they helped with the #HMP mock community too",2013-05-30,16
"2055","340208515744415744",2013-05-30 16:50:00,"bioinformer","Stephan Schuster's talk on sewage #metatranscriptomics and #metagenomics is by far the best talk so far this week. IMHO. #sfaf2013",2013-05-30,16
"2056","340209441456652288",2013-05-30 16:53:00,"aphillippy","RT @bioinformer: Stephan Schuster's talk on sewage #metatranscriptomics and #metagenomics is by far the best talk so far this week. IMHO. #sfaf2013",2013-05-30,16
"2057","340210434659463168",2013-05-30 16:57:00,"stochastic_jedi","RT @bioinformer: Stephan Schuster's talk on sewage #metatranscriptomics and #metagenomics is by far the best talk so far this week. IMHO. #sfaf2013",2013-05-30,16
"2058","340211009195229184",2013-05-30 17:00:00,"Bacterioskeptic","“@bioinformer: S. Schuster's talk on sewage #metatranscriptomics and #metagenomics is by far best talk this week. IMHO. #sfaf2013” agreed!",2013-05-30,17
"2059","340212040524259328",2013-05-30 17:04:00,"bioinformer","Stephen Schuster's amazing groundbreaking work on environmental metagenomics at #sfaf2013 Key points in the pic http://t.co/u5XObFhqOJ",2013-05-30,17
"2060","340212179741577216",2013-05-30 17:04:00,"SahaSurya","RT @bioinformer: Stephen Schuster's amazing groundbreaking work on environmental metagenomics at #sfaf2013 Key points in the pic http://t.co/u5XObFhqOJ",2013-05-30,17
"2061","340212228076744704",2013-05-30 17:04:00,"aphillippy","RT @bioinformer: Stephen Schuster's amazing groundbreaking work on environmental metagenomics at #sfaf2013 Key points in the pic http://t.co/u5XObFhqOJ",2013-05-30,17
"2062","340232197338456064",2013-05-30 18:24:00,"metagenomics","#microbiota Probiotics Affect Brain Activity - Medscape - iTech PostProbiotics Affect Brain ActivityMedscapeGoing ... http://ow.ly/2xhw2l",2013-05-30,18
"2063","340232197502017536",2013-05-30 18:24:00,"metagenomics","#microbiota Altered Gut Microbiota Can Predict Diabetes - Bioscience Technology http://ow.ly/2xhw2m",2013-05-30,18
"2064","340292253396381696",2013-05-30 22:22:00,"metagenomics","#microbiota Fecal Transplant Crackdown: FDA Moves To Regulate Infection-Fighting 'Stool ... - Huffington Post http://ow.ly/2xhDkT",2013-05-30,22
"2065","340292253501239296",2013-05-30 22:22:00,"metagenomics","#microbiome Aussie Medical Researchers Seek Latin American Partners - Bernama http://ow.ly/2xhDkS",2013-05-30,22
"2066","340335746781159424",2013-05-31 01:15:00,"metagenomics","[PubMed] Association of the vaginal microbiota with human papillomavirus infection in a korean twin cohort. http://1.usa.gov/17BWzWx",2013-05-31,1
"2067","340335747980722176",2013-05-31 01:15:00,"metagenomics","[PubMed] Intestinal microbiota in healthy u.s. Young children and adults-a high throughput microarray analysis. http://1.usa.gov/17BWzWD",2013-05-31,1
"2068","340335749218041856",2013-05-31 01:15:00,"metagenomics","[PubMed] IMSA: Integrated Metagenomic Sequence Analysis for Identification of Exogenous Reads in a Host Genomi... http://1.usa.gov/14cTRPY",2013-05-31,1
"2069","340338315465207808",2013-05-31 01:25:00,"sherinakamal","-metagenomics- will take quite some time for me to study this..",2013-05-31,1
"2070","340359195679408128",2013-05-31 02:48:00,"sjackman","RT @pathogenomenick: Would you like to learn some WGS-metagenomics analysis skills in Portugal at the end of June with me? Register at: http://t.co/kxIMp8mqLg",2013-05-31,2
"2071","340382855148470272",2013-05-31 04:22:00,"metagenomics","#microecology Sharing space with nature in the city - Seattle Daily Journal of Commerce (subscription) http://ow.ly/2xhKQR",2013-05-31,4
"2072","340409496306319360",2013-05-31 06:08:00,"EBImetagenomics","http://www.google.com/doodles/julius-richard-petris-161st-birthday Google celebrates Julius Petri's birthday with a doodle. We wonder what he would have thought of #metagenomics",2013-05-31,6
"2073","340412570798284800",2013-05-31 06:20:00,"SahaSurya","Tweets from SFAF 2013 Day 2 storified at http://sfy.co/eK3S #storify #sfaf2013 #metagenomics",2013-05-31,6
"2074","340413033383866368",2013-05-31 06:22:00,"metagenomics","#microbiota An altered gut microbiota can predict diabetes - http://HealthCanal.com http://ow.ly/2xhNlO",2013-05-31,6
"2075","340413033715212288",2013-05-31 06:22:00,"metagenomics","#metagenome Nature揭示糖尿病新型预测标记物 - 生物通 - Nature揭示糖尿病新型预测标记物生... http://ow.ly/2xhNlK",2013-05-31,6
"2076","340413033903951872",2013-05-31 06:22:00,"metagenomics","#metagenome An altered gut microbiota can predict diabetes - http://HealthCanal.com http://ow.ly/2xhNlJ",2013-05-31,6
"2077","340419317411753984",2013-05-31 06:47:00,"BioMickWatson","Thanks to @MikeyJ for showing us just how complicated Metagenomics in the clinic actually is :)",2013-05-31,6
"2078","340425957087277056",2013-05-31 07:14:00,"Lennie333","Enjoyed lecture on #metagenomics this morning by @WvSchaik . Thanks!",2013-05-31,7
"2079","340439859925753856",2013-05-31 08:09:00,"WvSchaik","Thanks! I enjoyed discussing this with you and the other students MT @Lennie333: Enjoyed lecture on #metagenomics this morning by @WvSchaik",2013-05-31,8
"2080","340460023702491136",2013-05-31 09:29:00,"metagenomics","#microecology Qld's largest river system gets a pass mark - ABC Online http://ow.ly/2xhRn6",2013-05-31,9
"2081","340485845360447488",2013-05-31 11:12:00,"leclercfl","The biosciences Daily is out! http://paper.li/leclercfl/bioscience ▸ Top stories today via @metagenomics @systbiol @cshperspectives",2013-05-31,11
"2082","340486187498209280",2013-05-31 11:13:00,"sherinakamal","metagenomics, http://legacy.camera.calit2.net/education/what-is-metagenomics",2013-05-31,11
"2083","340503842741420032",2013-05-31 12:23:00,"metagenomics","#IBD Increased Fracture Risk and Osteoporosis Not Associated With Vitamin D Levels ... - Journal of Clinical Endoc... http://ow.ly/2xhVRW",2013-05-31,12
"2084","340503843110526976",2013-05-31 12:23:00,"metagenomics","#microecology The scoop on bird poop: Evolving diversity of microbial life in bird guts - Science Daily (press rel... http://ow.ly/2xhVS0",2013-05-31,12
